epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9218,0.807,0.8354,94.2,25.6,4.2264,0.9
20,0.8973,0.8066,0.8345,71.4,24.2,4.405,1.8
30,0.8778,0.8116,0.8375,79.0,26.0,3.8839,2.7
40,0.8737,0.8149,0.843,74.2,24.6,3.536,3.5
50,0.8574,0.8151,0.8404,73.8,24.2,3.5657,4.4
60,0.853,0.816,0.8408,73.0,23.4,3.5903,5.3
70,0.8512,0.8107,0.8409,72.8,23.0,3.6601,6.2
80,0.8449,0.813,0.8373,77.6,23.0,3.8847,7.1
90,0.8528,0.816,0.8418,71.0,26.2,3.4142,8.0
100,0.8415,0.8092,0.8344,79.2,26.0,4.1396,8.8
