epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6888,0.8143,0.8322,106.2,24.4,3.9211,0.8
20,0.6287,0.8102,0.8197,143.6,27.6,4.702,1.6
30,0.6025,0.8138,0.8231,99.6,28.0,4.281,2.3
40,0.5839,0.8152,0.8253,96.6,31.0,3.722,3.1
50,0.5619,0.8121,0.8187,100.0,32.6,4.3211,3.8
60,0.551,0.8133,0.8217,87.4,30.2,3.6902,4.6
70,0.541,0.8123,0.8206,88.2,31.4,4.0155,5.3
80,0.5361,0.8094,0.8157,110.8,31.8,4.011,6.1
90,0.5263,0.8112,0.8175,97.2,30.4,4.1366,6.9
100,0.5203,0.8083,0.8142,90.0,32.2,4.3457,7.6
