epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9217,0.7992,0.8261,113.6,24.0,5.4419,1.0
20,0.8851,0.806,0.8387,75.4,25.4,4.0511,1.8
30,0.8777,0.8095,0.8309,90.0,26.4,4.3638,2.7
40,0.8678,0.8168,0.8421,69.4,26.6,3.5193,3.6
50,0.8691,0.8153,0.8413,65.8,26.6,3.3683,4.5
60,0.8526,0.8063,0.832,94.0,28.0,4.5483,5.3
70,0.8447,0.8122,0.8391,80.6,28.0,3.7237,6.2
80,0.8509,0.8087,0.8307,89.8,28.2,4.4266,7.1
90,0.8381,0.8116,0.8358,83.2,27.2,4.0302,7.9
100,0.8397,0.8138,0.8414,68.6,28.2,3.7193,8.8
