epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.525,0.8157,0.8249,82.95,30.8,4.285,1.0
20,0.4967,0.818,0.8286,71.7,29.05,4.3017,2.0
30,0.483,0.8151,0.8251,76.15,28.0,4.1776,3.1
40,0.47,0.8172,0.8263,68.4,29.75,4.1367,4.1
50,0.4667,0.815,0.8233,75.75,26.75,4.4154,5.1
60,0.4593,0.8129,0.8226,76.4,29.65,4.4411,6.2
70,0.4504,0.8125,0.8183,85.05,25.45,4.5792,7.2
80,0.4487,0.8145,0.8211,62.2,27.6,4.4206,8.3
90,0.446,0.8108,0.8182,68.2,28.0,4.4718,9.3
100,0.4448,0.8127,0.8186,71.55,25.0,4.3302,10.3
