epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1379,0.7623,0.7837,206.6,20.8,9.3266,0.6
20,0.9916,0.7904,0.8201,126.0,25.8,6.204,1.1
30,0.94,0.7881,0.8142,150.2,24.4,6.8157,1.7
40,0.9057,0.7897,0.8191,116.4,23.0,5.9742,2.2
50,0.8657,0.8026,0.831,102.0,27.2,4.9459,2.7
60,0.8469,0.7998,0.8232,117.8,26.8,5.0426,3.3
70,0.8361,0.7947,0.8195,130.8,26.6,5.9698,3.9
80,0.8246,0.8038,0.8272,113.0,31.2,4.6353,4.5
90,0.8097,0.7998,0.8198,131.8,28.0,5.3909,5.0
100,0.799,0.801,0.8238,114.6,30.0,4.9374,5.6
