epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6638,0.8234,0.8356,67.2,27.0,3.5741,0.9
20,0.6406,0.8228,0.8372,65.2,30.4,3.0793,1.7
30,0.6344,0.8248,0.8384,54.2,28.0,3.0601,2.5
40,0.628,0.822,0.8302,67.8,29.2,3.2952,3.3
50,0.6206,0.823,0.835,66.6,29.8,3.0258,4.1
60,0.6181,0.8229,0.8402,59.2,27.2,2.8743,4.9
70,0.6159,0.826,0.8373,52.8,29.2,3.2427,5.7
80,0.6101,0.8257,0.8373,59.8,26.4,3.1314,6.5
90,0.6146,0.8254,0.8389,55.2,28.0,3.0069,7.3
100,0.6054,0.824,0.8375,63.8,30.2,2.7663,8.2
