epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6609,0.8228,0.8331,72.0,25.2,3.362,0.8
20,0.6398,0.8213,0.8269,103.6,27.2,3.0032,1.7
30,0.6356,0.8232,0.8343,62.8,28.0,3.1981,2.5
40,0.6243,0.8263,0.8373,59.4,26.8,3.0258,3.3
50,0.6178,0.8273,0.8376,52.2,27.8,3.2443,4.2
60,0.6179,0.8238,0.8367,65.6,25.2,2.7812,5.0
70,0.6126,0.8232,0.8351,63.4,31.2,3.1638,5.8
80,0.6102,0.8258,0.8374,66.6,27.8,3.073,6.6
90,0.6026,0.8255,0.8358,67.2,26.0,2.9443,7.5
100,0.611,0.8252,0.838,57.6,28.2,3.073,8.3
