epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4618,0.8044,0.8397,60.05,28.05,4.3882,7.8
20,0.4432,0.8048,0.8464,46.2,27.75,4.1885,18.3
30,0.4368,0.8023,0.849,47.35,25.05,4.0205,28.8
40,0.426,0.8042,0.8494,41.3,27.7,4.2641,38.8
50,0.4294,0.7989,0.8506,47.45,24.45,3.8765,50.0
60,0.4229,0.7981,0.8537,41.4,22.7,3.9516,61.3
70,0.4236,0.8013,0.8535,38.5,25.1,3.9852,69.4
80,0.4225,0.7992,0.8547,40.7,25.3,3.97,77.4
90,0.4195,0.7994,0.853,36.4,27.1,4.1618,84.2
100,0.4158,0.7988,0.8551,35.45,23.15,3.9968,91.3
