epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6361,0.8168,0.8283,117.0,27.6,3.6525,0.7
20,0.5875,0.8189,0.829,88.2,31.6,3.3416,1.3
30,0.554,0.8156,0.822,98.0,32.2,3.3918,2.0
40,0.5314,0.8163,0.8249,89.2,25.2,3.8993,2.7
50,0.5174,0.8164,0.8215,79.0,29.4,3.6894,3.4
60,0.5079,0.815,0.8208,94.6,31.6,3.4461,4.1
70,0.5007,0.8111,0.814,94.0,30.2,3.6538,4.7
80,0.4926,0.8106,0.8175,112.0,31.2,4.0021,5.4
90,0.4843,0.8109,0.8151,89.4,33.2,3.9211,6.0
100,0.4816,0.8115,0.816,103.6,29.0,3.7478,6.7
