epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5232,0.8161,0.8288,81.65,29.25,4.0879,1.0
20,0.4998,0.8161,0.8262,66.05,31.1,4.2399,2.0
30,0.4741,0.8145,0.8215,95.9,27.3,4.4669,3.1
40,0.4709,0.8168,0.8271,65.5,28.1,4.3165,4.1
50,0.4637,0.8164,0.8237,65.25,27.9,4.4136,5.2
60,0.4534,0.8146,0.8235,63.35,29.4,4.5652,6.2
70,0.4542,0.8137,0.8198,73.1,28.85,4.4504,7.3
80,0.4524,0.8093,0.8148,85.7,29.8,4.3805,8.3
90,0.4428,0.8118,0.8163,68.65,30.0,4.5229,9.4
100,0.4391,0.8134,0.8171,76.95,29.55,4.5214,10.5
