epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6241,0.8188,0.8348,57.0,32.8,3.4435,1.2
20,0.6022,0.8251,0.834,50.2,31.8,3.5741,2.3
30,0.5959,0.8264,0.845,46.0,28.8,3.1314,3.5
40,0.5884,0.8259,0.8422,48.0,24.4,2.8601,4.6
50,0.5854,0.8261,0.8358,48.0,30.6,3.7071,5.7
60,0.5798,0.8258,0.8385,45.4,26.4,3.1741,6.8
70,0.5744,0.8278,0.8405,44.6,28.8,3.2627,8.0
80,0.5756,0.8255,0.8443,47.8,28.0,2.6847,9.1
90,0.5755,0.8274,0.8413,49.2,30.2,2.9371,10.2
100,0.5684,0.8274,0.8404,53.0,27.2,2.7545,11.4
