epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4159,0.7494,0.788,163.2,24.2,9.8148,1.1
20,1.3601,0.7631,0.7977,132.6,24.2,8.8093,2.0
30,1.3183,0.7616,0.7994,137.6,21.6,8.7111,3.0
40,1.3131,0.7567,0.7908,163.0,22.0,9.1201,3.9
50,1.3096,0.7492,0.7792,172.6,17.8,10.0813,4.9
60,1.2826,0.7634,0.8031,126.6,20.4,8.0436,5.8
70,1.2689,0.7599,0.7927,153.2,20.0,8.9784,6.8
80,1.2637,0.7518,0.7866,158.8,17.6,9.4662,7.7
90,1.2702,0.7619,0.794,156.6,17.0,8.4976,8.7
100,1.2491,0.7628,0.7996,129.0,21.0,8.4001,9.7
