epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6561,0.8223,0.8371,85.8,28.6,2.9903,0.8
20,0.644,0.819,0.8296,73.4,31.8,3.3211,1.6
30,0.6382,0.8188,0.8293,96.4,27.8,3.1073,2.4
40,0.6267,0.8224,0.8354,66.8,28.6,3.1981,3.2
50,0.6141,0.8228,0.8344,71.2,29.6,2.9928,3.9
60,0.6199,0.8243,0.8346,72.6,29.8,2.9202,4.7
70,0.6188,0.8218,0.8341,65.8,28.4,3.1741,5.5
80,0.6082,0.823,0.8326,62.8,31.4,3.073,6.3
90,0.6085,0.824,0.8357,66.6,28.8,2.7559,7.0
100,0.6047,0.825,0.8379,62.4,28.8,2.9786,7.8
