epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6985,0.8194,0.8432,46.2,24.6,3.7536,1.1
20,0.6752,0.8199,0.8456,49.4,28.8,3.0614,2.2
30,0.6662,0.8232,0.8406,40.0,27.0,3.277,3.3
40,0.6585,0.8222,0.8398,43.4,26.2,3.3662,4.4
50,0.6497,0.8224,0.8436,50.8,28.6,3.0601,5.5
60,0.65,0.823,0.8445,47.0,22.8,2.873,6.6
70,0.6453,0.8253,0.8469,42.8,28.8,3.1314,7.7
80,0.6383,0.8256,0.8417,50.0,25.6,3.1314,8.8
90,0.6435,0.8241,0.8449,45.8,28.4,2.7545,9.9
100,0.633,0.8221,0.8417,54.8,24.4,2.7319,11.0
