epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1251,0.7849,0.8128,123.8,28.2,6.1155,0.8
20,1.0117,0.7838,0.8094,146.8,23.6,6.734,1.6
30,0.936,0.792,0.82,115.0,26.8,5.586,2.3
40,0.8968,0.7904,0.815,128.4,22.0,5.925,3.1
50,0.8587,0.797,0.8238,110.6,22.6,5.3315,3.9
60,0.8518,0.786,0.8087,144.8,24.0,6.4582,4.6
70,0.833,0.788,0.8104,150.0,26.4,6.4457,5.4
80,0.8144,0.7885,0.8131,142.0,26.4,6.5204,6.2
90,0.8066,0.8022,0.8241,99.0,28.6,4.7784,6.9
100,0.794,0.8041,0.8244,105.8,27.4,4.6204,7.7
