epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4393,0.8209,0.8316,86.2,32.8,3.4797,0.6
20,0.4106,0.8197,0.8268,76.4,31.0,4.0492,1.2
30,0.3896,0.8135,0.8193,97.2,36.2,3.7929,1.8
40,0.375,0.8193,0.8245,79.2,32.8,3.7807,2.4
50,0.3674,0.8174,0.8195,83.8,33.0,3.7419,3.0
60,0.3635,0.8167,0.8198,90.4,32.4,3.8747,3.6
70,0.3544,0.8149,0.8162,92.4,32.4,3.5348,4.2
80,0.3489,0.8135,0.8158,81.6,35.8,3.5989,4.8
90,0.3433,0.8147,0.8171,83.8,32.8,3.5319,5.4
100,0.3412,0.8152,0.818,87.2,33.0,3.453,6.0
