epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6264,0.8209,0.8341,60.6,30.0,4.163,1.1
20,0.6044,0.8223,0.841,56.0,32.6,3.1314,2.3
30,0.5967,0.824,0.8335,45.6,31.0,3.4649,3.4
40,0.591,0.8229,0.832,48.6,30.2,3.5999,4.4
50,0.5832,0.8238,0.8362,52.0,29.2,3.2454,5.5
60,0.5809,0.824,0.8389,45.6,25.0,3.2952,6.6
70,0.5773,0.8246,0.838,44.4,27.4,3.5517,7.7
80,0.5723,0.8239,0.8345,50.4,25.2,3.2306,8.8
90,0.576,0.8261,0.8376,49.6,28.2,3.1836,9.9
100,0.5681,0.8222,0.8359,50.6,28.0,3.0472,11.0
