epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7924,0.8118,0.8316,84.2,29.0,4.3407,0.6
20,0.7139,0.8022,0.8181,119.8,28.4,5.453,1.1
30,0.6825,0.8112,0.8297,82.2,28.0,3.967,1.6
40,0.6515,0.8094,0.8239,97.0,29.6,4.7249,2.3
50,0.6391,0.8078,0.821,100.2,30.0,4.657,2.8
60,0.623,0.8093,0.8184,106.4,27.4,4.9358,3.3
70,0.6128,0.8104,0.8201,96.8,26.8,4.2944,3.8
80,0.6023,0.8104,0.8214,99.0,28.4,4.4182,4.4
90,0.5923,0.8076,0.8154,113.2,26.2,5.0521,4.9
100,0.5855,0.812,0.8205,77.6,25.6,4.2155,5.4
