epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7789,0.8132,0.8494,51.6,27.2,3.1884,1.2
20,0.7561,0.8168,0.8466,49.2,24.0,2.9665,2.3
30,0.7406,0.8189,0.8441,59.0,25.6,2.6628,3.4
40,0.7369,0.8222,0.8466,45.6,23.6,2.6628,4.5
50,0.7239,0.8224,0.8475,44.6,27.8,2.9217,5.6
60,0.7201,0.8233,0.8526,41.2,24.4,2.6628,6.7
70,0.718,0.8158,0.8486,47.4,25.2,2.6628,7.9
80,0.7129,0.8177,0.8483,46.0,26.6,2.8926,9.0
90,0.7196,0.8201,0.8509,46.4,25.6,2.7694,10.1
100,0.7109,0.8151,0.8498,48.6,25.4,2.8997,11.2
