epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5953,0.8239,0.8347,75.4,33.6,3.2129,0.8
20,0.5556,0.8195,0.8281,87.8,34.6,3.3536,1.6
30,0.5264,0.8197,0.8273,109.2,30.8,3.4002,2.4
40,0.508,0.8179,0.8228,96.2,32.6,3.4797,3.2
50,0.4977,0.8172,0.8219,86.6,29.4,3.7929,4.1
60,0.4831,0.8126,0.8199,90.8,34.6,3.806,4.9
70,0.4788,0.8111,0.8153,90.6,33.4,3.9541,5.6
80,0.4726,0.8106,0.8155,101.8,34.4,3.6105,6.4
90,0.4599,0.8141,0.8169,103.2,28.6,3.6422,7.3
100,0.4579,0.8113,0.8125,104.6,31.8,3.8325,8.1
