epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6362,0.8204,0.8289,98.2,29.0,3.1464,0.9
20,0.6141,0.8199,0.8315,68.8,31.0,3.2306,1.8
30,0.6052,0.8235,0.8324,76.6,30.0,3.02,2.7
40,0.5994,0.8265,0.8335,74.0,34.6,2.8799,3.5
50,0.6009,0.827,0.8357,60.6,31.8,3.1443,4.4
60,0.5902,0.8256,0.8357,64.0,29.8,2.9799,5.3
70,0.5851,0.8267,0.8353,67.2,30.4,2.873,6.2
80,0.5878,0.8246,0.833,74.6,31.4,2.5902,7.1
90,0.5814,0.8272,0.8378,66.8,29.0,2.873,7.9
100,0.5829,0.8282,0.8377,61.8,25.6,2.873,8.8
