epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5149,0.8152,0.8257,75.25,28.2,4.0424,1.0
20,0.4978,0.8133,0.8216,69.05,28.6,4.269,2.0
30,0.4831,0.8176,0.8291,65.7,25.55,4.1755,3.0
40,0.4701,0.8163,0.8221,64.95,27.2,4.1769,3.9
50,0.4621,0.8156,0.8233,64.55,29.4,4.3011,4.9
60,0.4612,0.8163,0.8209,73.0,27.65,4.2861,5.9
70,0.452,0.8149,0.8211,68.6,28.85,4.2727,6.9
80,0.4473,0.8136,0.8196,70.55,28.3,4.2536,7.9
90,0.4458,0.8133,0.8173,75.05,25.9,4.2807,8.9
100,0.4425,0.8139,0.8184,65.6,29.15,4.2732,9.8
