epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1079,0.7834,0.8382,68.2,23.6,5.7786,1.3
20,1.0709,0.7875,0.8416,62.8,24.4,4.9906,2.5
30,1.0667,0.7848,0.8385,72.0,22.6,5.2185,3.7
40,1.0444,0.7856,0.8457,51.4,23.8,4.343,4.9
50,1.0159,0.7784,0.8355,67.8,22.4,5.7503,6.2
60,1.0308,0.7836,0.8368,78.8,22.8,5.537,7.4
70,1.0259,0.7826,0.84,63.6,22.2,5.0752,8.6
80,1.0059,0.7857,0.8432,62.6,25.0,4.9282,9.8
90,1.0055,0.7892,0.8464,59.4,24.8,4.4665,11.0
100,0.9949,0.7796,0.8373,68.4,20.6,5.63,12.2
