epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4366,0.818,0.8231,63.0,35.4,4.6717,0.7
20,0.4077,0.8217,0.8348,69.8,30.8,3.338,1.3
30,0.3962,0.8199,0.8292,63.2,33.4,3.983,2.0
40,0.3786,0.8201,0.8271,83.4,30.0,3.2952,2.6
50,0.3727,0.8174,0.8215,69.8,33.0,4.0063,3.3
60,0.3622,0.8142,0.818,79.8,31.6,3.7459,3.9
70,0.3596,0.8131,0.8146,87.8,35.6,4.0187,4.5
80,0.3521,0.8159,0.8194,87.8,30.0,3.4461,5.2
90,0.3448,0.8154,0.8173,94.6,32.2,3.4894,5.8
100,0.34,0.8148,0.8171,93.0,32.2,3.4894,6.5
