epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9077,0.8067,0.8458,68.4,25.8,3.7211,1.4
20,0.8839,0.8059,0.8484,56.2,26.4,3.648,2.8
30,0.8668,0.8099,0.8546,43.0,25.4,3.1586,4.1
40,0.8434,0.8147,0.8526,37.4,26.8,3.156,5.4
50,0.8417,0.806,0.8581,45.6,27.4,3.2797,6.8
60,0.8446,0.8105,0.8563,37.8,24.6,3.0876,8.2
70,0.8359,0.8128,0.8566,44.0,27.6,2.8568,9.4
80,0.8296,0.8068,0.8563,41.8,23.4,3.1263,10.8
90,0.8261,0.8046,0.8514,54.0,24.6,3.4493,12.1
100,0.8203,0.8085,0.854,46.2,26.8,3.2493,13.4
