epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7795,0.8103,0.8325,91.4,28.2,4.0185,0.8
20,0.7111,0.8103,0.8259,112.2,24.0,4.6944,1.5
30,0.6682,0.8092,0.823,115.6,27.6,4.4606,2.3
40,0.6459,0.8061,0.818,131.2,28.6,4.6063,3.0
50,0.6211,0.809,0.8196,113.0,27.2,4.5874,3.8
60,0.6146,0.807,0.8166,124.0,26.6,4.2402,4.5
70,0.6044,0.8062,0.8191,115.8,26.4,4.7447,5.3
80,0.5976,0.8081,0.823,107.4,29.8,4.0428,6.0
90,0.5919,0.8071,0.8157,99.0,30.8,4.1346,6.8
100,0.5811,0.8106,0.8211,97.0,27.8,3.7381,7.5
