epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4098,0.752,0.8147,105.2,20.6,7.9465,1.2
20,1.362,0.7425,0.8052,90.6,14.4,9.3065,2.5
30,1.3264,0.7587,0.8276,76.0,22.2,7.0868,3.7
40,1.3186,0.7556,0.8169,87.8,18.2,7.8253,4.9
50,1.2901,0.7478,0.8086,110.6,17.4,8.6367,6.1
60,1.2769,0.7478,0.8042,102.0,16.6,8.8117,7.3
70,1.2792,0.7534,0.8198,86.4,19.8,7.4554,8.5
80,1.2606,0.7571,0.8184,95.8,20.6,7.7345,9.8
90,1.2766,0.7528,0.816,88.8,20.4,7.8409,11.0
100,1.2557,0.7513,0.8153,104.2,20.6,8.0923,12.2
