epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6974,0.8224,0.8403,53.0,26.6,3.583,1.2
20,0.6718,0.8244,0.8372,63.2,27.4,3.1314,2.4
30,0.6667,0.8212,0.8423,57.2,25.8,2.7545,3.6
40,0.6531,0.8267,0.8452,54.8,28.2,2.8601,4.8
50,0.6461,0.8271,0.847,50.4,27.6,2.9786,6.0
60,0.6464,0.8215,0.8432,50.6,24.0,2.5889,7.1
70,0.6403,0.8245,0.8426,49.4,27.4,3.1314,8.3
80,0.639,0.8261,0.8476,49.2,26.2,3.0971,9.5
90,0.6296,0.8253,0.8453,53.6,24.8,2.8271,10.7
100,0.6376,0.8222,0.8435,49.2,26.2,2.7319,11.9
