epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9574,0.7912,0.814,138.0,19.8,6.6739,0.8
20,0.8328,0.8049,0.8297,88.6,25.0,4.5696,1.6
30,0.7837,0.797,0.8164,138.4,25.8,6.0806,2.3
40,0.7599,0.8114,0.8325,85.0,28.0,3.9548,3.1
50,0.7374,0.801,0.8187,112.0,27.8,5.1683,3.8
60,0.7157,0.805,0.8206,102.4,28.0,4.8837,4.6
70,0.7073,0.8066,0.8224,96.4,29.0,4.3085,5.3
80,0.6911,0.8074,0.8236,102.6,31.6,4.143,6.1
90,0.6785,0.8073,0.8212,92.4,29.0,4.2,6.9
100,0.6738,0.8062,0.8212,100.2,30.0,4.4258,7.6
