epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6619,0.8176,0.8303,76.2,32.2,3.7322,0.8
20,0.6497,0.8222,0.8334,60.6,27.8,3.2325,1.6
30,0.63,0.8247,0.835,67.0,29.0,3.0971,2.4
40,0.6248,0.8266,0.8385,58.2,32.2,3.0971,3.1
50,0.6189,0.8255,0.8363,68.0,32.2,2.8504,3.9
60,0.6171,0.8236,0.8357,72.0,29.0,2.8847,4.7
70,0.6168,0.825,0.8388,66.2,29.2,2.7786,5.5
80,0.6154,0.8241,0.8356,67.6,30.6,2.8504,6.3
90,0.6092,0.8246,0.8367,71.4,32.0,2.8032,7.0
100,0.608,0.8247,0.8372,64.0,30.0,2.8032,7.8
