epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6971,0.8159,0.8256,81.55,28.5,4.2111,1.1
20,0.6563,0.8171,0.8281,70.15,26.9,4.2514,2.1
30,0.6358,0.8103,0.8193,88.65,30.55,4.6615,3.1
40,0.6147,0.8145,0.8241,78.4,27.1,4.5174,4.2
50,0.6091,0.8137,0.8194,77.55,27.0,4.4272,5.2
60,0.6029,0.8086,0.8147,105.4,26.6,5.2228,6.3
70,0.5878,0.8113,0.8173,77.6,29.05,4.6133,7.3
80,0.5854,0.8128,0.82,76.3,28.6,4.5535,8.3
90,0.5785,0.8095,0.8134,75.75,28.8,4.708,9.4
100,0.5776,0.8086,0.8128,89.5,28.35,4.7903,10.4
