epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5899,0.8217,0.829,86.0,30.4,3.6854,0.7
20,0.5475,0.8193,0.8255,80.4,30.8,3.6797,1.4
30,0.5295,0.8195,0.828,86.8,33.8,3.5172,2.0
40,0.5085,0.817,0.8237,96.0,28.4,3.4571,2.7
50,0.4954,0.8148,0.8193,116.0,30.8,3.6571,3.3
60,0.4846,0.8135,0.8168,115.0,30.4,3.6965,4.0
70,0.4749,0.8066,0.8121,115.0,28.4,3.9088,4.6
80,0.4694,0.8117,0.8132,99.0,34.2,3.9114,5.3
90,0.4597,0.8081,0.8122,101.4,31.0,4.0668,6.0
100,0.4588,0.8115,0.811,92.6,33.6,3.7141,6.6
