epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7746,0.8179,0.8442,50.8,28.6,3.5327,1.1
20,0.7547,0.8173,0.8442,60.4,29.4,3.0357,2.1
30,0.7428,0.8196,0.848,43.4,29.2,2.8673,3.2
40,0.7229,0.8206,0.8468,41.0,28.6,3.073,4.3
50,0.7209,0.8182,0.8509,50.0,25.4,2.7073,5.4
60,0.7249,0.8181,0.8511,42.6,27.2,2.7812,6.5
70,0.7171,0.8205,0.85,45.4,26.8,2.8258,7.6
80,0.711,0.8187,0.8512,43.0,26.8,2.6284,8.6
90,0.7114,0.8166,0.8498,48.8,25.0,2.7812,9.7
100,0.7054,0.8195,0.8506,43.8,28.2,2.7073,10.8
