epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7055,0.8214,0.8356,61.8,34.0,3.4235,0.9
20,0.6878,0.8203,0.8362,76.6,29.4,3.1456,1.6
30,0.6792,0.8241,0.8384,57.2,29.2,2.9202,2.4
40,0.6621,0.8235,0.8368,55.8,32.4,3.2427,3.2
50,0.6609,0.8264,0.8442,57.2,27.8,3.0971,4.0
60,0.6634,0.8267,0.8431,62.4,27.8,2.7319,4.8
70,0.6583,0.8264,0.8412,64.6,29.0,2.9086,5.5
80,0.6528,0.8253,0.8426,61.8,30.2,2.7319,6.3
90,0.6536,0.8247,0.8393,66.0,27.0,2.7559,7.1
100,0.6468,0.8242,0.8391,66.2,30.0,3.0601,7.8
