epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5196,0.8191,0.8321,58.15,23.7,4.3475,1.0
20,0.4974,0.8172,0.8266,69.15,23.55,4.3628,2.1
30,0.484,0.8158,0.8252,73.15,28.7,4.1598,3.1
40,0.4721,0.8155,0.823,68.5,27.1,4.3713,4.1
50,0.4649,0.8154,0.8236,77.95,24.2,4.3412,5.1
60,0.457,0.8146,0.8215,59.5,27.5,4.6165,6.1
70,0.4563,0.8158,0.8235,68.35,27.35,4.3868,7.1
80,0.4525,0.8152,0.8233,65.8,28.75,4.2539,8.1
90,0.4451,0.814,0.8214,60.3,27.95,4.4777,9.1
100,0.4419,0.8134,0.8179,70.75,26.4,4.4781,10.0
