epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1211,0.7909,0.8244,109.8,26.0,6.2678,0.9
20,1.0863,0.7924,0.8297,85.8,28.6,5.448,1.7
30,1.081,0.7911,0.8244,108.8,24.2,6.0474,2.6
40,1.06,0.7938,0.8299,87.4,22.4,5.1999,3.4
50,1.0321,0.7844,0.8172,116.6,21.8,6.6436,4.2
60,1.0473,0.7865,0.8174,120.8,23.2,6.8675,5.0
70,1.0407,0.7925,0.8295,82.2,25.2,5.2021,5.8
80,1.0207,0.7975,0.8304,101.0,26.4,4.9418,6.7
90,1.0215,0.7947,0.8289,89.6,24.6,5.3353,7.5
100,1.0098,0.7885,0.8201,112.2,22.0,6.2044,8.3
