epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.576,0.823,0.8359,73.8,35.0,3.3121,0.8
20,0.539,0.8218,0.8286,82.8,36.0,3.386,1.7
30,0.5103,0.8191,0.8266,94.8,33.0,3.2907,2.5
40,0.4896,0.8167,0.82,81.8,35.2,3.5989,3.3
50,0.4801,0.8181,0.8242,87.0,30.0,3.5219,4.1
60,0.4677,0.8105,0.8173,92.2,32.0,3.6206,4.9
70,0.4642,0.8103,0.8145,90.2,34.0,3.5219,5.7
80,0.4542,0.8081,0.8131,116.6,31.8,3.8847,6.5
90,0.4447,0.8132,0.817,105.4,31.8,3.6008,7.3
100,0.4423,0.8102,0.8116,105.0,33.0,3.6894,8.1
