epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9337,0.7877,0.8046,170.6,22.8,7.0737,0.6
20,0.8268,0.7894,0.8045,175.2,27.6,7.1557,1.1
30,0.7868,0.7999,0.8174,130.0,27.6,5.4698,1.6
40,0.7579,0.8024,0.8225,111.0,24.0,5.0846,2.2
50,0.7282,0.8073,0.8254,95.4,30.6,4.0027,2.7
60,0.7126,0.8072,0.8247,109.2,33.2,4.2428,3.2
70,0.7021,0.8073,0.8285,95.8,29.2,4.1943,3.8
80,0.6965,0.8053,0.8191,132.6,31.4,4.6239,4.3
90,0.6787,0.8057,0.8201,108.8,30.6,4.3017,4.8
100,0.6717,0.8057,0.8206,111.4,29.0,4.5028,5.4
