epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6602,0.8175,0.827,77.2,31.6,3.2179,0.9
20,0.6396,0.8249,0.8348,76.2,30.6,3.0472,1.7
30,0.6318,0.8257,0.8421,62.0,30.4,2.956,2.5
40,0.6259,0.8258,0.8401,61.4,27.4,2.6135,3.3
50,0.6225,0.8236,0.8335,61.6,34.8,3.3193,4.1
60,0.6173,0.8262,0.8399,53.4,30.6,2.873,5.0
70,0.6114,0.8261,0.8372,56.6,31.8,3.1314,5.8
80,0.6126,0.8254,0.8431,59.6,29.8,2.8971,6.6
90,0.6118,0.8238,0.8374,58.8,30.0,3.0258,7.5
100,0.6061,0.8252,0.8371,64.0,32.0,2.956,8.3
