epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5735,0.8201,0.828,62.2,33.4,4.445,0.7
20,0.5345,0.8213,0.8316,82.6,30.4,3.073,1.4
30,0.5167,0.82,0.8307,76.6,25.6,3.453,2.1
40,0.4934,0.8167,0.8219,90.2,32.0,3.5219,2.8
50,0.483,0.8195,0.8242,93.8,30.6,3.5219,3.5
60,0.474,0.8114,0.8148,103.8,35.4,3.7683,4.2
70,0.4642,0.8117,0.8144,96.6,32.4,3.7457,4.9
80,0.4588,0.8138,0.8156,89.8,33.2,3.7241,5.6
90,0.4496,0.816,0.8189,104.0,29.8,3.3465,6.3
100,0.4437,0.8115,0.8138,92.0,34.8,3.7604,7.0
