config,run,epoch,seed,field_arm,image,source,along,across,erl_split,erl_bridged,dice,fg
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,1.5,0.5,0.82227,0.83029,0.55556,84538
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,1.5,1.0,0.83364,0.84033,0.51992,92973
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,2.0,0.0,0.76103,0.81603,0.56358,82179
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,2.0,0.25,0.79884,0.8252,0.53763,88242
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,2.0,0.5,0.83404,0.84152,0.49193,100210
A_dice,A_dice_s0,20,0,H_aug_dir,02,shuffled,2.0,1.0,0.84469,0.8562,0.46037,109769
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.0,0.25,0.27013,0.67923,0.85083,34938
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.0,0.5,0.63005,0.70939,0.79357,43201
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.0,1.0,0.75898,0.78142,0.67084,63262
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.5,0.0,0.56481,0.69315,0.84412,36721
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.5,0.25,0.58361,0.70341,0.83914,38751
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.5,0.5,0.77518,0.78011,0.72379,56289
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,0.5,1.0,0.79443,0.81137,0.61892,72043
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.0,0.0,0.64434,0.72086,0.82821,41196
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.0,0.25,0.66697,0.74182,0.81381,43904
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.0,0.5,0.78335,0.79539,0.71244,58019
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.0,1.0,0.82013,0.82247,0.58958,77639
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.5,0.0,0.68661,0.75897,0.81167,43712
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.5,0.25,0.72255,0.78848,0.78792,47508
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.5,0.5,0.79789,0.80965,0.70086,59747
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,1.5,1.0,0.82854,0.82854,0.57719,80225
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,2.0,0.0,0.71179,0.78848,0.78736,47139
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,2.0,0.25,0.74987,0.79884,0.76829,50134
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,2.0,0.5,0.80985,0.82189,0.68372,62237
A_dice,A_dice_s0,20,0,H_aug_dir,02,predicted,2.0,1.0,0.83522,0.83581,0.56499,82903
A_dice,A_dice_s0,20,0,H_aug_dir,03,raw,0.0,0.0,0.12725,0.4971,0.80127,30434
A_dice,A_dice_s0,20,0,H_aug_dir,03,isotropic,0.25,0.25,0.12725,0.4971,0.80127,30434
A_dice,A_dice_s0,20,0,H_aug_dir,03,isotropic,0.5,0.5,0.61041,0.62078,0.71919,50112
A_dice,A_dice_s0,20,0,H_aug_dir,03,isotropic,0.75,0.75,0.62885,0.6392,0.66281,58292
A_dice,A_dice_s0,20,0,H_aug_dir,03,isotropic,1.0,1.0,0.66502,0.67335,0.59991,68923
A_dice,A_dice_s0,20,0,H_aug_dir,03,isotropic,1.5,1.5,0.71308,0.7252,0.49881,91596
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.0,0.25,0.12725,0.4971,0.80127,30434
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.0,0.5,0.17857,0.53417,0.76876,37589
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.0,1.0,0.55723,0.61292,0.67727,54918
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.5,0.0,0.15115,0.51891,0.80171,32260
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.5,0.25,0.17811,0.54642,0.80049,34136
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.5,0.5,0.60871,0.61907,0.72536,49215
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,0.5,1.0,0.62644,0.63538,0.63199,62875
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.0,0.0,0.25174,0.58508,0.79743,37037
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.0,0.25,0.2781,0.60145,0.79031,39294
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.0,0.5,0.62473,0.63298,0.71565,51056
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.0,1.0,0.66449,0.67281,0.60476,68086
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.5,0.0,0.29069,0.61126,0.78672,39837
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.5,0.25,0.60217,0.64919,0.76985,43408
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.5,0.5,0.66485,0.67513,0.70239,53506
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,1.5,1.0,0.68911,0.70121,0.59207,71034
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,2.0,0.0,0.59166,0.65392,0.76606,43840
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,2.0,0.25,0.64434,0.67157,0.7504,46555
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,2.0,0.5,0.68893,0.69795,0.6821,56789
A_dice,A_dice_s0,20,0,H_aug_dir,03,oracle,2.0,1.0,0.71527,0.72133,0.57822,74228
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.0,0.25,0.12725,0.4971,0.80127,30434
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.0,0.5,0.13608,0.53938,0.78681,35001
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.0,1.0,0.24314,0.5949,0.73039,46204
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.5,0.0,0.15164,0.54368,0.78796,35014
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.5,0.25,0.16369,0.55753,0.78208,37049
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.5,0.5,0.57044,0.61924,0.72354,49411
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,0.5,1.0,0.6297,0.65479,0.66526,57814
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.0,0.0,0.22143,0.59573,0.72791,46298
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.0,0.25,0.253,0.60531,0.71192,49285
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.0,0.5,0.62181,0.63487,0.66414,58004
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.0,1.0,0.66061,0.67281,0.6036,68284
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.5,0.0,0.28945,0.62281,0.66013,57056
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.5,0.25,0.61907,0.65953,0.61884,64680
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.5,0.5,0.6622,0.68424,0.57197,74133
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,1.5,1.0,0.69001,0.70013,0.53754,81792
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,2.0,0.0,0.32549,0.66783,0.57611,72125
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,2.0,0.25,0.64973,0.68549,0.55296,77534
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,2.0,0.5,0.68786,0.70776,0.51059,88089
A_dice,A_dice_s0,20,0,H_aug_dir,03,shuffled,2.0,1.0,0.71308,0.72946,0.47949,96821
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.0,0.25,0.12725,0.4971,0.80127,30434
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.0,0.5,0.185,0.54464,0.76791,37730
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.0,1.0,0.58861,0.61786,0.67529,55366
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.5,0.0,0.13414,0.52311,0.80073,31985
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.5,0.25,0.17931,0.54642,0.79987,33825
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.5,0.5,0.60349,0.61924,0.72542,49208
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,0.5,1.0,0.62799,0.64041,0.63115,63126
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.0,0.0,0.23641,0.57451,0.79732,36141
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.0,0.25,0.24921,0.5899,0.79071,38463
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.0,0.5,0.62062,0.63039,0.71707,50714
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.0,1.0,0.66449,0.67281,0.60465,68081
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.5,0.0,0.2527,0.59325,0.78814,38536
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.5,0.25,0.53972,0.61278,0.77372,41852
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.5,0.5,0.63558,0.64407,0.7082,52314
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,1.5,1.0,0.68659,0.69831,0.59416,70497
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,2.0,0.0,0.5232,0.63286,0.77089,41792
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,2.0,0.25,0.57374,0.64431,0.75885,44363
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,2.0,0.5,0.66697,0.6762,0.69246,54821
A_dice,A_dice_s0,20,0,H_aug_dir,03,predicted,2.0,1.0,0.70322,0.7127,0.58303,72989
A_dice,A_dice_s0,20,0,H_aug_dir,04,raw,0.0,0.0,0.34773,0.53755,0.82955,29271
A_dice,A_dice_s0,20,0,H_aug_dir,04,isotropic,0.25,0.25,0.34773,0.53755,0.82955,29271
A_dice,A_dice_s0,20,0,H_aug_dir,04,isotropic,0.5,0.5,0.62918,0.63648,0.71778,47812
A_dice,A_dice_s0,20,0,H_aug_dir,04,isotropic,0.75,0.75,0.64761,0.6505,0.65705,55493
A_dice,A_dice_s0,20,0,H_aug_dir,04,isotropic,1.0,1.0,0.6665,0.66687,0.59,65720
A_dice,A_dice_s0,20,0,H_aug_dir,04,isotropic,1.5,1.5,0.69498,0.69722,0.48655,87189
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.0,0.25,0.34773,0.53755,0.82955,29271
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.0,0.5,0.38802,0.56149,0.78612,35913
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.0,1.0,0.6119,0.61981,0.67143,52931
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.5,0.0,0.38406,0.55561,0.82806,30859
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.5,0.25,0.43934,0.57852,0.82294,32686
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.5,0.5,0.62776,0.63488,0.72404,47064
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,0.5,1.0,0.64366,0.65086,0.6233,60152
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.0,0.0,0.54916,0.60577,0.81655,34943
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.0,0.25,0.58969,0.61857,0.80648,36988
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.0,0.5,0.64527,0.65014,0.71458,48422
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.0,1.0,0.66595,0.66632,0.59422,65022
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.5,0.0,0.59884,0.63433,0.80433,37218
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.5,0.25,0.6308,0.64978,0.78472,40234
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.5,0.5,0.66431,0.66431,0.70336,50089
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,1.5,1.0,0.67845,0.67901,0.58345,67187
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,2.0,0.0,0.63953,0.65412,0.78452,40143
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,2.0,0.25,0.65178,0.66011,0.76601,42556
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,2.0,0.5,0.67237,0.67311,0.68549,52472
A_dice,A_dice_s0,20,0,H_aug_dir,04,oracle,2.0,1.0,0.68883,0.68957,0.57198,69478
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.0,0.25,0.34773,0.53755,0.82955,29271
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.0,0.5,0.42171,0.57546,0.80724,33689
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.0,1.0,0.536,0.61171,0.73265,44336
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.5,0.0,0.38685,0.55846,0.80732,33497
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.5,0.25,0.45221,0.57261,0.79781,35426
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.5,0.5,0.62652,0.63238,0.72286,47146
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,0.5,1.0,0.64455,0.6505,0.65851,55279
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.0,0.0,0.50748,0.60873,0.7314,44333
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.0,0.25,0.54574,0.61803,0.71299,47103
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.0,0.5,0.64564,0.65014,0.65942,55127
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.0,1.0,0.66559,0.66595,0.59375,65091
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.5,0.0,0.56811,0.63469,0.65703,54418
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.5,0.25,0.62123,0.64942,0.61258,61549
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.5,0.5,0.66468,0.66687,0.56267,70466
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,1.5,1.0,0.6803,0.68122,0.52696,77708
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,2.0,0.0,0.6013,0.65303,0.56834,68762
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,2.0,0.25,0.64009,0.66559,0.54389,73836
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,2.0,0.5,0.68234,0.68604,0.49897,83958
A_dice,A_dice_s0,20,0,H_aug_dir,04,shuffled,2.0,1.0,0.69498,0.69872,0.4671,92147
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.0,0.25,0.34773,0.53755,0.82955,29271
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.0,0.5,0.39068,0.56401,0.78825,35993
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.0,1.0,0.61647,0.62564,0.67134,53037
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.5,0.0,0.37333,0.55611,0.82876,30730
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.5,0.25,0.41711,0.56838,0.82331,32463
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.5,0.5,0.62865,0.63595,0.72383,47103
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,0.5,1.0,0.64798,0.65231,0.62273,60276
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,1.0,0.0,0.54121,0.59639,0.81684,34442
A_dice,A_dice_s0,20,0,H_aug_dir,04,predicted,1.0,0.25,0.57295,0.60717,0.80625,36491
