config,run,epoch,seed,field_arm,image,source,along,across,erl_split,erl_bridged,dice,fg
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,0.5,0.0,0.54259,0.66906,0.84481,35759
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,0.5,0.25,0.57397,0.68305,0.8414,37867
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,0.5,0.5,0.72499,0.76197,0.73445,54494
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,0.5,1.0,0.7583,0.78409,0.63015,69713
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.0,0.0,0.65912,0.71308,0.82916,40782
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.0,0.25,0.68382,0.74442,0.81882,43262
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.0,0.5,0.75513,0.77595,0.72133,56557
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.0,1.0,0.77545,0.79385,0.59975,75409
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.5,0.0,0.70327,0.7584,0.81228,43681
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.5,0.25,0.7504,0.77103,0.79062,47402
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.5,0.5,0.78109,0.78413,0.70363,59171
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,1.5,1.0,0.80329,0.80348,0.58452,78556
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,2.0,0.0,0.74593,0.77332,0.78754,47537
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,2.0,0.25,0.75734,0.77996,0.7667,50603
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,2.0,0.5,0.79773,0.79946,0.68168,62431
A_dice,A_dice_s4,10,4,H_aug_dir,02,oracle,2.0,1.0,0.83306,0.83365,0.5697,81780
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.0,0.25,0.48948,0.64378,0.85136,33751
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.0,0.5,0.52186,0.67243,0.82552,38947
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.0,1.0,0.61372,0.73903,0.74563,51217
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.5,0.0,0.55961,0.6689,0.82611,38852
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.5,0.25,0.58058,0.67863,0.81523,41028
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.5,0.5,0.7314,0.76179,0.732,54830
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,0.5,1.0,0.76336,0.78467,0.66552,64223
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.0,0.0,0.63545,0.74662,0.7446,51303
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.0,0.25,0.66283,0.75819,0.72398,54591
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.0,0.5,0.7613,0.77935,0.66567,64195
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.0,1.0,0.7929,0.79424,0.59816,75709
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.5,0.0,0.67496,0.76853,0.66334,63319
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.5,0.25,0.73742,0.7839,0.61802,71614
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.5,0.5,0.795,0.81119,0.56649,81858
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,1.5,1.0,0.80638,0.8258,0.52966,90259
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,2.0,0.0,0.73444,0.8019,0.57247,79892
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,2.0,0.25,0.762,0.81313,0.54735,85801
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,2.0,0.5,0.80792,0.82913,0.50168,97277
A_dice,A_dice_s4,10,4,H_aug_dir,02,shuffled,2.0,1.0,0.82719,0.8514,0.46906,106759
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.0,0.25,0.48948,0.64378,0.85136,33751
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.0,0.5,0.56873,0.68448,0.79675,41815
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.0,1.0,0.71203,0.76496,0.67837,61801
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.5,0.0,0.5346,0.6603,0.84634,35426
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.5,0.25,0.56809,0.67931,0.84281,37403
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.5,0.5,0.72847,0.76122,0.7352,54357
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,0.5,1.0,0.76337,0.78486,0.62846,70060
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.0,0.0,0.6186,0.69772,0.83583,39651
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.0,0.25,0.6425,0.7267,0.82418,42186
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.0,0.5,0.74786,0.76933,0.72442,56102
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.0,1.0,0.77526,0.79366,0.60045,75279
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.5,0.0,0.65184,0.72275,0.82216,41925
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.5,0.25,0.68758,0.75411,0.80235,45442
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.5,0.5,0.75851,0.77994,0.71471,57562
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,1.5,1.0,0.80175,0.80194,0.58841,77779
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,2.0,0.0,0.70544,0.75394,0.80305,44975
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,2.0,0.25,0.7306,0.76651,0.78511,47778
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,2.0,0.5,0.78948,0.79216,0.69962,59703
A_dice,A_dice_s4,10,4,H_aug_dir,02,predicted,2.0,1.0,0.81279,0.82424,0.57754,80079
A_dice,A_dice_s4,10,4,H_aug_dir,03,raw,0.0,0.0,0.12285,0.46682,0.80412,30197
A_dice,A_dice_s4,10,4,H_aug_dir,03,isotropic,0.25,0.25,0.12285,0.46682,0.80412,30197
A_dice,A_dice_s4,10,4,H_aug_dir,03,isotropic,0.5,0.5,0.57851,0.59803,0.72427,50070
A_dice,A_dice_s4,10,4,H_aug_dir,03,isotropic,0.75,0.75,0.62018,0.64751,0.66735,58283
A_dice,A_dice_s4,10,4,H_aug_dir,03,isotropic,1.0,1.0,0.65015,0.68854,0.60275,69016
A_dice,A_dice_s4,10,4,H_aug_dir,03,isotropic,1.5,1.5,0.71186,0.73153,0.49968,91803
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.0,0.25,0.12285,0.46682,0.80412,30197
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.0,0.5,0.14427,0.51569,0.77281,37386
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.0,1.0,0.51183,0.60059,0.68188,54879
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.5,0.0,0.13974,0.49239,0.80494,32113
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.5,0.25,0.16848,0.52227,0.80447,33986
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.5,0.5,0.56443,0.59535,0.7298,49168
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,0.5,1.0,0.6132,0.66499,0.63565,62873
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.0,0.0,0.2219,0.57295,0.80244,36859
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.0,0.25,0.24349,0.58717,0.79495,39134
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.0,0.5,0.61423,0.63987,0.72057,51030
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.0,1.0,0.64945,0.68764,0.60737,68185
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.5,0.0,0.51611,0.60362,0.79164,39769
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.5,0.25,0.56529,0.63456,0.77448,43295
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.5,0.5,0.65162,0.68323,0.70682,53494
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,1.5,1.0,0.69205,0.71328,0.59444,71155
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,2.0,0.0,0.55516,0.66417,0.77104,43630
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,2.0,0.25,0.61952,0.67768,0.75471,46375
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,2.0,0.5,0.69025,0.69928,0.68628,56744
A_dice,A_dice_s4,10,4,H_aug_dir,03,oracle,2.0,1.0,0.70875,0.72709,0.58015,74262
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.0,0.25,0.12285,0.46682,0.80412,30197
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.0,0.5,0.13798,0.51257,0.78897,34869
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.0,1.0,0.20105,0.59353,0.73278,46228
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.5,0.0,0.14081,0.50949,0.79184,34848
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.5,0.25,0.14694,0.52808,0.78719,36930
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.5,0.5,0.57325,0.59635,0.72845,49378
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,0.5,1.0,0.61186,0.64472,0.668,58008
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.0,0.0,0.40266,0.58821,0.73581,46114
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.0,0.25,0.45901,0.61255,0.7188,49197
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.0,0.5,0.62317,0.64646,0.66968,57905
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.0,1.0,0.6498,0.68818,0.60628,68381
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.5,0.0,0.47013,0.6523,0.66502,57005
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.5,0.25,0.56607,0.66959,0.62342,64589
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.5,0.5,0.654,0.70032,0.5753,74039
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,1.5,1.0,0.69258,0.71346,0.53989,81774
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,2.0,0.0,0.54493,0.68443,0.58089,71953
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,2.0,0.25,0.59481,0.69796,0.55699,77482
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,2.0,0.5,0.70055,0.72081,0.51237,88282
A_dice,A_dice_s4,10,4,H_aug_dir,03,shuffled,2.0,1.0,0.7214,0.73804,0.48078,96988
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.0,0.25,0.12285,0.46682,0.80412,30197
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.0,0.5,0.15131,0.50511,0.77166,37747
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.0,1.0,0.55023,0.62077,0.68076,55267
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.5,0.0,0.1354,0.49269,0.80338,32005
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.5,0.25,0.14939,0.51805,0.80349,33858
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.5,0.5,0.56218,0.59485,0.73078,49036
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,0.5,1.0,0.59963,0.66818,0.63518,63099
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.0,0.0,0.17711,0.55344,0.80112,36190
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.0,0.25,0.19819,0.56562,0.79436,38367
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.0,0.5,0.61067,0.63588,0.72141,50752
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.0,1.0,0.64945,0.68782,0.60799,68062
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.5,0.0,0.39044,0.5814,0.79031,38608
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.5,0.25,0.49695,0.60075,0.776,41813
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.5,0.5,0.63959,0.64567,0.71011,52553
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,1.5,1.0,0.68736,0.70017,0.59628,70602
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,2.0,0.0,0.49539,0.61739,0.77215,41820
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,2.0,0.25,0.55911,0.62887,0.7597,44414
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,2.0,0.5,0.64586,0.68143,0.69307,55064
A_dice,A_dice_s4,10,4,H_aug_dir,03,predicted,2.0,1.0,0.69495,0.7164,0.58459,73031
A_dice,A_dice_s4,10,4,H_aug_dir,04,raw,0.0,0.0,0.32924,0.51377,0.83066,28669
A_dice,A_dice_s4,10,4,H_aug_dir,04,isotropic,0.25,0.25,0.32924,0.51377,0.83066,28669
A_dice,A_dice_s4,10,4,H_aug_dir,04,isotropic,0.5,0.5,0.60632,0.61454,0.72297,47129
A_dice,A_dice_s4,10,4,H_aug_dir,04,isotropic,0.75,0.75,0.6253,0.62548,0.66247,54743
A_dice,A_dice_s4,10,4,H_aug_dir,04,isotropic,1.0,1.0,0.65268,0.65793,0.59447,65002
A_dice,A_dice_s4,10,4,H_aug_dir,04,isotropic,1.5,1.5,0.69404,0.69591,0.48985,86486
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.0,0.25,0.32924,0.51377,0.83066,28669
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.0,0.5,0.38329,0.53472,0.79003,35233
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.0,1.0,0.57784,0.60283,0.67641,52176
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.5,0.0,0.37796,0.53503,0.82988,30291
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.5,0.25,0.44021,0.5527,0.825,32116
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.5,0.5,0.59058,0.61121,0.72898,46356
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,0.5,1.0,0.62548,0.6292,0.62822,59395
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.0,0.0,0.54982,0.59675,0.81976,34414
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.0,0.25,0.58045,0.60631,0.81077,36410
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.0,0.5,0.61386,0.62672,0.71985,47746
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.0,1.0,0.6516,0.65684,0.59877,64283
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.5,0.0,0.59091,0.61559,0.80929,36653
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.5,0.25,0.60599,0.63631,0.78948,39578
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.5,0.5,0.64619,0.65268,0.70802,49503
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,1.5,1.0,0.66871,0.67494,0.58771,66524
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,2.0,0.0,0.61895,0.6415,0.78998,39440
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,2.0,0.25,0.63704,0.64798,0.77119,41906
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,2.0,0.5,0.66177,0.66815,0.69016,51902
A_dice,A_dice_s4,10,4,H_aug_dir,04,oracle,2.0,1.0,0.68604,0.68659,0.57577,68841
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.0,0.25,0.32924,0.51377,0.83066,28669
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.0,0.5,0.38228,0.53815,0.81094,32864
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.0,1.0,0.50649,0.59106,0.73654,43594
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.5,0.0,0.39144,0.53324,0.81009,32972
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.5,0.25,0.41438,0.54311,0.80047,34895
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.5,0.5,0.60545,0.61366,0.72794,46485
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,0.5,1.0,0.6246,0.63631,0.66424,54477
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.0,0.0,0.50178,0.5945,0.73772,43520
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.0,0.25,0.52261,0.60491,0.71912,46267
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.0,0.5,0.62247,0.62371,0.66385,54460
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.0,1.0,0.65196,0.65721,0.59815,64398
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.5,0.0,0.55418,0.62492,0.66203,53682
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.5,0.25,0.61648,0.64455,0.61724,60819
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.5,0.5,0.65287,0.66322,0.56638,69848
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,1.5,1.0,0.67146,0.67716,0.53038,77063
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,2.0,0.0,0.593,0.65032,0.57267,67999
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,2.0,0.25,0.63509,0.6623,0.54754,73156
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,2.0,0.5,0.67367,0.68862,0.50173,83324
A_dice,A_dice_s4,10,4,H_aug_dir,04,shuffled,2.0,1.0,0.69051,0.70546,0.46953,91610
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.0,0.25,0.32924,0.51377,0.83066,28669
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.0,0.5,0.39786,0.53718,0.7898,35402
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.0,1.0,0.59367,0.60492,0.67359,52637
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.5,0.0,0.37424,0.53388,0.82999,30167
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.5,0.25,0.43931,0.54342,0.82516,32007
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.5,0.5,0.59834,0.61313,0.72932,46350
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,0.5,1.0,0.6223,0.63098,0.62765,59512
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,1.0,0.0,0.50563,0.58418,0.82022,33868
A_dice,A_dice_s4,10,4,H_aug_dir,04,predicted,1.0,0.25,0.55648,0.5945,0.81079,35831
