epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9383,0.8027,0.8248,120.2,27.6,5.274,0.7
20,0.8246,0.7945,0.8139,146.6,23.8,6.6194,1.4
30,0.7873,0.7925,0.8147,137.4,19.4,6.5532,2.1
40,0.7475,0.8075,0.8284,109.8,31.2,4.4736,2.9
50,0.7388,0.803,0.8217,125.6,30.0,5.3483,3.6
60,0.7226,0.807,0.8242,111.2,26.4,4.7353,4.3
70,0.6996,0.8085,0.8293,94.8,30.8,4.3119,4.9
80,0.6975,0.8022,0.8196,119.8,25.8,5.3244,5.5
90,0.6849,0.8114,0.8282,79.6,30.0,3.9161,6.0
100,0.6745,0.8099,0.8268,85.8,31.8,4.0978,6.6
