epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4647,0.8185,0.8292,69.8,27.75,4.2853,7.6
20,0.4539,0.819,0.8264,83.9,27.75,3.7347,15.2
30,0.4474,0.8178,0.8252,66.95,29.6,4.011,22.7
40,0.4434,0.8221,0.8312,65.35,27.75,3.8352,30.2
50,0.4385,0.8203,0.8336,61.75,27.0,3.8944,37.7
60,0.4419,0.8201,0.8309,64.2,27.55,3.8392,45.3
70,0.438,0.8217,0.8326,53.6,27.4,3.7007,52.8
80,0.4312,0.8227,0.8339,63.95,27.4,3.6252,60.3
90,0.4309,0.8217,0.8298,77.05,25.1,3.6115,67.8
100,0.4294,0.8231,0.83,64.5,27.55,3.6684,75.3
