epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7065,0.815,0.8322,80.2,30.0,3.2649,0.9
20,0.6887,0.8233,0.8365,69.4,27.0,3.0939,1.8
30,0.6775,0.8228,0.8377,65.8,29.6,2.9217,2.7
40,0.6691,0.8228,0.8363,81.0,25.6,2.8926,3.5
50,0.6678,0.8228,0.8384,71.0,28.0,2.7073,4.4
60,0.662,0.8236,0.8402,58.8,25.8,2.7073,5.2
70,0.6551,0.8244,0.8419,60.4,25.6,2.9443,6.1
80,0.65,0.8239,0.8391,60.4,28.8,2.6847,6.9
90,0.6492,0.823,0.8391,68.6,26.2,2.8271,7.8
100,0.6501,0.822,0.8398,63.0,25.2,2.8614,8.6
