epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7903,0.8132,0.8348,90.2,27.2,3.8021,0.9
20,0.758,0.8177,0.8427,62.6,28.0,3.1657,1.8
30,0.7523,0.8188,0.8346,78.8,26.8,2.8804,2.7
40,0.7439,0.823,0.8425,73.4,28.6,2.8601,3.5
50,0.7451,0.823,0.8429,60.2,30.4,2.7416,4.3
60,0.7304,0.8159,0.8361,79.6,27.2,3.5884,5.0
70,0.7238,0.8209,0.8415,65.6,27.2,2.9665,5.8
80,0.7284,0.8164,0.8357,71.2,26.4,3.0155,6.6
90,0.7194,0.8217,0.8425,75.2,28.4,2.848,7.3
100,0.7236,0.8215,0.8429,62.0,29.4,3.0525,8.1
