epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7874,0.81,0.8309,102.2,22.8,3.729,0.8
20,0.7645,0.8221,0.8396,63.8,26.4,2.9786,1.6
30,0.7475,0.8188,0.8383,74.0,28.6,2.9656,2.3
40,0.7458,0.819,0.8397,70.8,24.4,3.0876,3.1
50,0.7405,0.8219,0.8389,61.4,30.8,2.8601,3.9
60,0.7278,0.8195,0.8393,68.0,25.8,2.848,4.6
70,0.7257,0.8184,0.8388,69.0,25.4,3.1295,5.4
80,0.7262,0.8157,0.8352,75.6,29.2,3.4079,6.2
90,0.727,0.8193,0.8407,69.0,26.4,2.8018,7.0
100,0.7191,0.8194,0.8393,74.2,26.0,3.011,7.8
