epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6518,0.8151,0.8323,58.0,38.2,4.0155,1.2
20,0.6322,0.8231,0.8353,61.2,28.8,3.2306,2.4
30,0.6208,0.8245,0.8387,51.0,28.8,3.1314,3.6
40,0.6116,0.8258,0.8357,63.2,30.0,3.1314,4.8
50,0.6112,0.8246,0.8399,49.2,26.0,3.0971,6.0
60,0.6054,0.8249,0.8414,49.0,24.4,3.0258,7.2
70,0.598,0.8244,0.8451,48.4,25.8,2.9073,8.3
80,0.594,0.8242,0.8411,47.4,29.4,3.0129,9.5
90,0.594,0.8237,0.8366,42.8,28.4,3.4849,10.7
100,0.594,0.8229,0.8421,48.2,28.0,3.0129,11.9
