epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.701,0.8214,0.8369,73.2,27.8,3.3193,0.7
20,0.6279,0.8131,0.8242,123.6,27.2,4.2462,1.4
30,0.5961,0.8131,0.8238,108.8,28.6,3.7065,2.1
40,0.5754,0.8137,0.8272,104.4,25.2,4.0246,2.8
50,0.56,0.8138,0.8229,104.6,28.4,3.7937,3.5
60,0.5462,0.8127,0.819,107.0,27.0,3.7564,4.2
70,0.5406,0.8135,0.8206,104.2,25.4,3.8079,4.9
80,0.5309,0.8136,0.8233,82.2,25.8,3.7981,5.6
90,0.5207,0.8085,0.8141,101.2,30.0,4.0422,6.3
100,0.5191,0.8079,0.8144,117.8,27.4,4.0907,7.0
