epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5151,0.8129,0.8223,79.1,29.9,4.3018,1.0
20,0.4981,0.8143,0.8225,72.55,29.55,3.9466,2.1
30,0.4826,0.8178,0.8275,68.2,27.5,4.0028,3.1
40,0.47,0.8167,0.823,67.55,28.55,4.0715,4.1
50,0.4617,0.8165,0.8244,67.25,29.45,4.2852,5.1
60,0.4593,0.8153,0.8205,77.0,27.4,4.2153,6.1
70,0.4518,0.8156,0.8228,73.3,26.6,4.1619,7.1
80,0.4482,0.8141,0.8192,70.45,27.95,4.2866,8.1
90,0.4483,0.811,0.8159,76.9,29.5,4.3758,9.1
100,0.4415,0.8111,0.8181,77.95,30.05,4.4418,10.1
