epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5624,0.817,0.8287,65.65,27.5,4.3927,1.1
20,0.5525,0.8177,0.832,61.45,27.6,3.9052,2.3
30,0.5394,0.8206,0.8325,67.65,24.7,3.8297,3.4
40,0.5331,0.8209,0.8324,62.45,28.6,3.8446,4.4
50,0.5262,0.8201,0.8316,54.25,28.0,4.0979,5.4
60,0.5301,0.8228,0.8344,63.95,26.9,3.6676,6.3
70,0.5281,0.8225,0.8328,58.85,27.4,3.7215,7.3
80,0.5207,0.8209,0.8329,57.85,28.75,3.7823,8.3
90,0.5204,0.8206,0.8328,63.8,26.7,3.6658,9.3
100,0.5185,0.8228,0.8357,55.7,25.25,3.7244,10.3
