epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6529,0.8215,0.841,44.8,27.8,4.3211,1.1
20,0.6297,0.8216,0.8404,53.8,30.6,3.1269,2.2
30,0.6214,0.824,0.8369,47.6,30.8,3.2723,3.3
40,0.616,0.8225,0.8344,43.6,28.8,3.5842,4.4
50,0.6067,0.8239,0.8368,49.6,24.2,3.0454,5.5
60,0.606,0.8233,0.8418,53.8,26.6,2.873,6.6
70,0.6016,0.8246,0.8407,44.4,29.8,3.211,7.7
80,0.5961,0.8252,0.8387,50.0,23.6,3.1638,8.7
90,0.5993,0.8249,0.8425,48.8,26.4,2.9786,9.8
100,0.592,0.824,0.8385,49.2,26.4,2.8018,10.9
