epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9042,0.8045,0.8477,62.8,22.6,3.8564,1.2
20,0.8779,0.8069,0.847,53.0,25.4,3.2404,2.3
30,0.8735,0.8039,0.8422,64.4,23.2,3.8345,3.4
40,0.855,0.8071,0.8518,49.2,23.2,3.0882,4.6
50,0.8342,0.8034,0.8462,55.6,25.0,3.8228,5.7
60,0.8457,0.8072,0.8476,60.2,26.6,3.5193,6.8
70,0.8416,0.802,0.846,49.0,25.2,3.4551,7.9
80,0.8271,0.8099,0.8506,50.4,26.6,2.9963,9.0
90,0.8261,0.8115,0.8522,52.6,29.0,2.9103,10.1
100,0.8199,0.8046,0.8489,54.2,24.6,3.6008,11.2
