epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6971,0.816,0.8365,68.4,29.0,3.0596,1.2
20,0.6723,0.8241,0.8428,51.2,24.0,3.0425,2.3
30,0.6631,0.8235,0.8502,45.8,25.8,2.8601,3.4
40,0.6544,0.8219,0.8458,51.6,24.8,2.6374,4.5
50,0.6519,0.8246,0.8431,41.4,25.2,3.2868,5.7
60,0.6445,0.8222,0.8448,47.0,23.0,2.9202,6.8
70,0.6394,0.8237,0.8451,36.6,25.4,3.0129,7.9
80,0.6392,0.823,0.8496,47.6,23.4,2.6135,9.0
90,0.6391,0.8235,0.8445,48.6,25.4,2.8018,10.1
100,0.6318,0.8228,0.8456,47.8,26.2,2.7663,11.2
