epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1584,0.7824,0.8087,135.0,23.8,7.1627,0.7
20,1.0012,0.7793,0.8137,129.4,23.4,6.9027,1.4
30,0.9344,0.7862,0.8126,132.6,26.2,6.464,2.1
40,0.9067,0.7954,0.8211,128.8,29.6,5.6788,2.9
50,0.8809,0.8006,0.832,93.0,29.0,4.4658,3.6
60,0.8542,0.7944,0.8184,125.4,28.2,5.5908,4.3
70,0.8424,0.8024,0.8262,97.8,29.6,4.7862,5.0
80,0.8261,0.8017,0.8256,105.0,29.2,4.8106,5.7
90,0.8026,0.8025,0.8244,100.2,28.4,4.8688,6.4
100,0.7969,0.8017,0.8261,101.0,28.2,4.7296,7.1
