epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.641,0.8178,0.8339,85.2,23.0,3.4847,0.8
20,0.5833,0.8154,0.8262,82.8,28.8,3.9232,1.6
30,0.5533,0.8155,0.8262,91.6,25.6,3.6564,2.3
40,0.5378,0.8123,0.8202,87.8,29.6,3.7289,3.1
50,0.5232,0.8131,0.8229,90.8,29.4,3.8,3.8
60,0.5105,0.8099,0.8195,93.2,32.2,3.9191,4.6
70,0.5057,0.8057,0.8114,112.0,30.4,4.0068,5.4
80,0.492,0.8101,0.8151,108.2,29.2,3.9812,6.1
90,0.4859,0.8094,0.816,90.6,29.8,3.8169,6.9
100,0.4834,0.8106,0.819,101.2,29.8,4.0058,7.7
