epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7887,0.8165,0.8357,74.4,28.4,3.0216,0.9
20,0.7633,0.8205,0.8404,67.2,29.2,3.2849,1.7
30,0.7525,0.8218,0.8448,56.2,30.8,2.9366,2.5
40,0.746,0.8178,0.8394,66.8,27.8,3.2797,3.3
50,0.7426,0.8233,0.8427,59.4,31.0,2.7416,4.1
60,0.733,0.8215,0.8428,56.0,28.4,2.8155,4.9
70,0.7279,0.8228,0.8429,52.8,28.0,2.8504,5.8
80,0.7272,0.8181,0.8407,67.4,26.6,3.0894,6.6
90,0.7271,0.8219,0.8424,62.0,28.6,2.7812,7.5
100,0.721,0.8221,0.8422,62.0,25.8,2.9786,8.3
