epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9217,0.8112,0.8412,67.6,30.0,3.5734,0.9
20,0.9008,0.8089,0.8365,73.0,26.8,4.2461,1.8
30,0.8672,0.8122,0.8372,72.0,26.8,3.9591,2.7
40,0.8651,0.8141,0.8421,71.0,25.0,3.7217,3.5
50,0.8567,0.8074,0.8314,86.8,26.6,4.6506,4.4
60,0.8529,0.8085,0.8362,75.2,24.8,4.0302,5.2
70,0.8511,0.8115,0.8377,76.8,26.8,4.0413,6.0
80,0.8517,0.8096,0.836,76.2,27.6,3.8627,6.8
90,0.8423,0.8067,0.8309,85.0,26.8,4.639,7.7
100,0.8367,0.8102,0.8373,75.2,24.6,3.9398,8.5
