epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6363,0.8198,0.8263,69.2,32.4,3.9466,0.9
20,0.6154,0.8211,0.8277,80.4,32.4,3.0142,1.7
30,0.6059,0.8225,0.8304,78.8,29.0,2.9799,2.6
40,0.6006,0.8268,0.8349,53.8,33.6,3.7298,3.4
50,0.5966,0.826,0.8361,75.4,31.6,2.9073,4.3
60,0.5901,0.824,0.8393,59.6,29.0,3.1657,5.1
70,0.5891,0.8242,0.8329,69.2,29.6,3.0129,6.0
80,0.5859,0.8249,0.8349,62.2,30.8,3.2525,6.9
90,0.5842,0.8237,0.8351,64.2,28.4,3.2325,7.7
100,0.583,0.8254,0.834,70.4,29.0,3.1314,8.5
