epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4052,0.7582,0.8231,80.6,22.2,7.2108,1.3
20,1.35,0.7673,0.8327,65.8,23.8,6.2995,2.5
30,1.3083,0.7613,0.8248,87.8,20.6,7.2607,3.7
40,1.3063,0.7548,0.8192,95.8,18.2,7.7232,4.9
50,1.298,0.7464,0.8087,99.2,24.2,8.8667,6.1
60,1.2724,0.757,0.8248,77.0,18.8,6.8156,7.2
70,1.2593,0.7526,0.8166,88.2,20.2,7.9071,8.4
80,1.2535,0.7463,0.811,91.0,19.2,8.7363,9.6
90,1.2606,0.7636,0.827,78.8,18.8,6.5806,10.8
100,1.2413,0.7583,0.8224,80.4,20.6,7.3787,12.0
