epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6946,0.816,0.8333,98.8,29.6,3.7174,0.7
20,0.6277,0.8173,0.8322,73.8,32.0,3.4106,1.4
30,0.5943,0.8169,0.83,85.6,28.2,3.4571,2.0
40,0.5766,0.813,0.8205,90.4,30.4,3.8571,2.7
50,0.561,0.8141,0.8277,84.6,31.8,3.5023,3.4
60,0.5499,0.8111,0.8218,102.4,31.0,4.2422,4.0
70,0.5378,0.8122,0.8183,84.2,30.4,3.9638,4.7
80,0.5312,0.8105,0.8174,84.4,31.2,3.3277,5.3
90,0.5265,0.8127,0.8184,90.8,29.6,3.6902,6.0
100,0.5184,0.8118,0.817,92.8,30.8,3.451,6.7
