epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4316,0.8178,0.8302,69.65,27.7,4.3894,0.8
20,0.4086,0.8185,0.8267,69.95,25.9,4.2521,1.6
30,0.4011,0.818,0.8292,69.4,28.0,4.1378,2.4
40,0.3886,0.8172,0.824,73.4,28.85,4.2464,3.1
50,0.3817,0.8164,0.8243,70.1,27.8,4.2307,3.9
60,0.3773,0.8148,0.8216,74.6,27.9,4.2903,4.6
70,0.3698,0.8107,0.8163,81.4,28.35,4.3373,5.4
80,0.3709,0.8129,0.8167,81.95,28.5,4.3553,6.2
90,0.3638,0.8091,0.8143,87.5,27.2,4.5775,6.9
100,0.3548,0.8096,0.8153,79.0,28.95,4.5621,7.7
