epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9097,0.804,0.847,59.0,24.4,3.9638,1.3
20,0.8818,0.8075,0.8483,57.0,22.4,3.4325,2.5
30,0.8641,0.8068,0.8497,56.8,26.8,3.5256,3.7
40,0.8602,0.807,0.8485,57.2,23.6,3.4591,4.9
50,0.8445,0.8064,0.8498,50.6,25.2,3.4895,6.1
60,0.8381,0.8054,0.8527,47.8,26.6,3.4472,7.4
70,0.8354,0.8037,0.8505,49.2,25.2,3.3981,8.6
80,0.8312,0.8061,0.8508,56.6,26.6,3.4493,9.8
90,0.8389,0.8023,0.8523,46.4,25.6,3.6952,11.0
100,0.8273,0.7982,0.8494,57.2,24.2,3.9817,12.2
