image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.66046,0.94844,4,13
test_071.png,0.21,8,0.66043,0.94843,2,13
test_071.png,0.52,19,0.66043,0.94843,2,13
test_071.png,1.04,37,0.66043,0.94843,2,13
test_071.png,2.08,75,0.66032,0.94823,0,13
test_071.png,5.21,188,0.66032,0.94823,0,13
test_071.png,10.42,375,0.66032,0.94823,0,13
test_072.png,0.0,0,0.46593,0.89568,26,25
test_072.png,0.21,8,0.46589,0.89578,21,25
test_072.png,0.52,19,0.46516,0.89461,14,25
test_072.png,1.04,37,0.46504,0.89534,11,25
test_072.png,2.08,75,0.46431,0.89451,9,25
test_072.png,5.21,188,0.46047,0.89311,4,25
test_072.png,10.42,375,0.45168,0.88184,2,25
test_073.png,0.0,0,0.82286,0.98647,3,17
test_073.png,0.21,8,0.82291,0.98657,1,17
test_073.png,0.52,19,0.82299,0.98666,0,17
test_073.png,1.04,37,0.82299,0.98666,0,17
test_073.png,2.08,75,0.82293,0.98688,1,17
test_073.png,5.21,188,0.82293,0.98688,1,17
test_073.png,10.42,375,0.82293,0.98688,1,17
test_074.png,0.0,0,0.65394,0.98807,0,4
test_074.png,0.21,8,0.65394,0.98807,0,4
test_074.png,0.52,19,0.65394,0.98807,0,4
test_074.png,1.04,37,0.65394,0.98807,0,4
test_074.png,2.08,75,0.65394,0.98807,0,4
test_074.png,5.21,188,0.65394,0.98807,0,4
test_074.png,10.42,375,0.65394,0.98807,0,4
test_075.png,0.0,0,0.5956,0.98787,1,4
test_075.png,0.21,8,0.5956,0.98787,1,4
test_075.png,0.52,19,0.59568,0.98803,0,4
test_075.png,1.04,37,0.59568,0.98803,0,4
test_075.png,2.08,75,0.59568,0.98803,0,4
test_075.png,5.21,188,0.59568,0.98803,0,4
test_075.png,10.42,375,0.59568,0.98803,0,4
test_076.png,0.0,0,0.87565,0.99643,0,1
test_076.png,0.21,8,0.87565,0.99643,0,1
test_076.png,0.52,19,0.87565,0.99643,0,1
test_076.png,1.04,37,0.87565,0.99643,0,1
test_076.png,2.08,75,0.87565,0.99643,0,1
test_076.png,5.21,188,0.87565,0.99643,0,1
test_076.png,10.42,375,0.87565,0.99643,0,1
test_077.png,0.0,0,0.66845,0.9936,0,1
test_077.png,0.21,8,0.66845,0.9936,0,1
test_077.png,0.52,19,0.66845,0.9936,0,1
test_077.png,1.04,37,0.66845,0.9936,0,1
test_077.png,2.08,75,0.66845,0.9936,0,1
test_077.png,5.21,188,0.66845,0.9936,0,1
test_077.png,10.42,375,0.66845,0.9936,0,1
test_078.png,0.0,0,0.7884,0.97334,0,1
test_078.png,0.21,8,0.7884,0.97334,0,1
test_078.png,0.52,19,0.7884,0.97334,0,1
test_078.png,1.04,37,0.7884,0.97334,0,1
test_078.png,2.08,75,0.7884,0.97334,0,1
test_078.png,5.21,188,0.7884,0.97334,0,1
test_078.png,10.42,375,0.7884,0.97334,0,1
test_079.png,0.0,0,0.41931,0.96236,1,1
test_079.png,0.21,8,0.41931,0.96236,1,1
test_079.png,0.52,19,0.41931,0.96236,1,1
test_079.png,1.04,37,0.41931,0.96236,1,1
test_079.png,2.08,75,0.41931,0.96236,1,1
test_079.png,5.21,188,0.41677,0.95859,0,1
test_079.png,10.42,375,0.41677,0.95859,0,1
test_080.png,0.0,0,0.77839,0.98724,0,5
test_080.png,0.21,8,0.77839,0.98724,0,5
test_080.png,0.52,19,0.77839,0.98724,0,5
test_080.png,1.04,37,0.77839,0.98724,0,5
test_080.png,2.08,75,0.77839,0.98724,0,5
test_080.png,5.21,188,0.77839,0.98724,0,5
test_080.png,10.42,375,0.77839,0.98724,0,5
test_081.png,0.0,0,0.64833,0.94932,14,20
test_081.png,0.21,8,0.64839,0.94989,7,20
test_081.png,0.52,19,0.64831,0.94976,5,20
test_081.png,1.04,37,0.64844,0.95004,4,20
test_081.png,2.08,75,0.6484,0.95038,2,20
test_081.png,5.21,188,0.6484,0.95038,2,20
test_081.png,10.42,375,0.64151,0.94094,0,20
test_082.png,0.0,0,0.82,0.95157,19,80
test_082.png,0.21,8,0.81995,0.95163,10,80
test_082.png,0.52,19,0.81993,0.95162,4,80
test_082.png,1.04,37,0.82009,0.95203,1,80
test_082.png,2.08,75,0.81985,0.95159,0,80
test_082.png,5.21,188,0.81985,0.95159,0,80
test_082.png,10.42,375,0.81985,0.95159,0,80
test_083.png,0.0,0,0.49589,0.93476,6,20
test_083.png,0.21,8,0.49585,0.93491,3,20
test_083.png,0.52,19,0.49577,0.93512,2,20
test_083.png,1.04,37,0.49577,0.93512,2,20
test_083.png,2.08,75,0.49498,0.93416,1,20
test_083.png,5.21,188,0.49498,0.93416,1,20
test_083.png,10.42,375,0.49498,0.93416,1,20
test_084.png,0.0,0,0.57491,0.99432,0,1
test_084.png,0.21,8,0.57491,0.99432,0,1
test_084.png,0.52,19,0.57491,0.99432,0,1
test_084.png,1.04,37,0.57491,0.99432,0,1
test_084.png,2.08,75,0.57491,0.99432,0,1
test_084.png,5.21,188,0.57491,0.99432,0,1
test_084.png,10.42,375,0.57491,0.99432,0,1
test_085.png,0.0,0,0.62705,0.99591,0,1
test_085.png,0.21,8,0.62705,0.99591,0,1
test_085.png,0.52,19,0.62705,0.99591,0,1
test_085.png,1.04,37,0.62705,0.99591,0,1
test_085.png,2.08,75,0.62705,0.99591,0,1
test_085.png,5.21,188,0.62705,0.99591,0,1
test_085.png,10.42,375,0.62705,0.99591,0,1
test_086.png,0.0,0,0.6108,0.98972,7,1
test_086.png,0.21,8,0.61077,0.98967,6,1
test_086.png,0.52,19,0.61077,0.98967,6,1
test_086.png,1.04,37,0.61089,0.99003,5,1
test_086.png,2.08,75,0.61122,0.99104,4,1
test_086.png,5.21,188,0.60499,0.98489,0,1
test_086.png,10.42,375,0.60499,0.98489,0,1
test_087.png,0.0,0,0.6644,0.9391,9,9
test_087.png,0.21,8,0.66436,0.93924,3,9
test_087.png,0.52,19,0.66426,0.93902,1,9
test_087.png,1.04,37,0.66426,0.93902,1,9
test_087.png,2.08,75,0.66426,0.93902,1,9
test_087.png,5.21,188,0.66426,0.93902,1,9
test_087.png,10.42,375,0.66426,0.93902,1,9
test_088.png,0.0,0,0.49268,0.96801,1,0
test_088.png,0.21,8,0.49268,0.96801,1,0
test_088.png,0.52,19,0.49252,0.96801,0,0
test_088.png,1.04,37,0.49252,0.96801,0,0
test_088.png,2.08,75,0.49252,0.96801,0,0
test_088.png,5.21,188,0.49252,0.96801,0,0
test_088.png,10.42,375,0.49252,0.96801,0,0
test_089.png,0.0,0,0.63203,0.92214,2,4
test_089.png,0.21,8,0.63197,0.92214,1,4
test_089.png,0.52,19,0.63197,0.92214,1,4
test_089.png,1.04,37,0.63153,0.92133,0,4
test_089.png,2.08,75,0.63153,0.92133,0,4
test_089.png,5.21,188,0.62896,0.91816,1,4
test_089.png,10.42,375,0.62896,0.91816,1,4
test_090.png,0.0,0,0.62775,0.90858,16,28
